date,LineItem,quantity,price,discounts,netTotal,purchaseNumber,daysSinceLastPurch,quantity_364,price_364,discounts_364,netTotal_364,quantity_28,price_28,discounts_28,netTotal_28,quantity_7,price_7,discounts_7,netTotal_7
2018-03-29,Chicken and Onion Kabob,59,10,0,646,2.9655172413793105,55228.56896551724,80,10,1,862,47,10,0,509,43,10,1,462
2018-03-29,Chutney,12,2,0,31,3.5833333333333335,50268.25,19,2,0,66,14,2,0,48,19,2,0,59
2018-03-29,Coconut and Beef Vindaloo,6,4,1,20,3.5,50236,13,4,0,46,4,4,0,16,15,4,0,56
2018-03-29,Fountain Drink,36,2,0,63,4.354838709677419,48577.6129032258,44,2,0,88,42,2,0,84,49,2,0,90
2018-03-29,Lamb and Veggie Kabob,15,8,0,138,2.3333333333333335,46734.26666666667,6,8,0,58,17,8,1,143,8,8,0,76
2018-03-29,Lamb Chops,18,8,1,125,6,50076.22222222222,17,13,0,224,21,8,0,170,13,9,1,105
2018-03-29,Naan,23,2,0,54,2.4782608695652173,52271.434782608696,23,2,0,68,21,2,0,57,25,2,0,56
2018-03-29,Rice,22,2,0,52,1.3333333333333333,83452.33333333333,23,2,0,86,13,2,0,38,19,2,0,49
2018-03-29,Salmon and Wheat Bran Salad,90,15,1,1299,5.761363636363637,49017.35227272727,102,16,0,1596,110,15,0,1545,84,14,1,1127
2018-03-29,Yogurt,39,3,0,158,9.108108108108109,54160.56756756757,36,3,0,166,34,3,0,152,29,3,0,134
2018-03-30,Aubergine and Chickpea Vindaloo,10,4,0,34,3.2857142857142856,57207.57142857143,15,4,0,52,9,4,0,30,13,4,0,46
2018-03-30,Beef and Apple Burgers,57,10,2,450,14.895833333333334,58378.208333333336,31,15,0,461,46,13,2,499,42,12,2,443
2018-03-30,Beef and Broccoli,36,9,0,300,2.6666666666666665,66748.07407407407,19,10,0,185,18,12,0,213,28,13,0,344
2018-03-30,Beef and Broccoli Stir Fry,27,10,0,274,2.24,56077.28,30,10,0,298,21,10,0,203,27,10,0,277
2018-03-30,Beef and Squash Kabob,44,7,0,383,4.024390243902439,56187.92682926829,65,7,0,554,47,7,0,396,32,7,0,275
2018-03-30,Chicken and Onion Kabob,69,10,0,761,2.2419354838709675,66228.2258064516,89,10,0,991,65,10,0,724,77,10,0,838
2018-03-30,Chutney,29,2,0,73,4,66734.07407407407,23,2,0,56,27,2,0,80,18,2,0,68
2018-03-30,Coconut and Beef Vindaloo,19,4,0,73,3.6666666666666665,60047.13333333333,14,4,0,49,16,4,0,63,18,4,0,72
2018-03-30,Fountain Drink,89,2,0,171,4.4,46097.78,49,2,0,98,52,2,0,98,49,2,0,90
2018-03-30,Lamb and Veggie Kabob,14,8,2,103,2.4285714285714284,50031.57142857143,23,8,0,213,15,8,0,143,18,8,0,173
2018-03-30,Lamb Chops,35,9,1,277,3,65425.307692307695,23,11,0,254,14,9,0,130,22,8,1,150
2018-03-30,Naan,36,2,0,100,2.9714285714285715,60082.22857142857,22,2,0,56,16,2,0,40,17,2,0,44
2018-03-30,Rice,31,2,0,89,2.1,63395.7,22,2,0,56,18,2,0,41,20,2,0,44
2018-03-30,Salmon and Wheat Bran Salad,183,14,0,2458,6.511494252873563,50073.52298850575,139,12,0,1708,129,14,1,1713,122,13,0,1503
2018-03-30,Yogurt,59,3,0,234,3.7169811320754715,60437.16981132075,56,3,0,221,37,3,0,143,44,3,0,167
2018-03-31,Aubergine and Chickpea Vindaloo,13,4,0,43,3.909090909090909,36412.454545454544,16,4,0,51,19,4,0,65,12,4,0,42
2018-03-31,Beef and Apple Burgers,38,20,1,692,2.810810810810811,54127.62162162162,22,18,0,386,44,11,1,431,62,11,2,612
2018-03-31,Beef and Broccoli,19,12,0,221,1.8421052631578947,52730.42105263158,22,8,0,186,22,10,0,218,22,13,0,272
2018-03-31,Beef and Broccoli Stir Fry,16,10,0,162,1.0714285714285714,92886.21428571429,30,10,1,271,18,10,1,170,17,10,0,172
2018-03-31,Beef and Squash Kabob,27,7,0,231,2.6153846153846154,53980.846153846156,57,7,0,475,36,7,0,303,31,7,0,268
2018-03-31,Chicken and Onion Kabob,57,10,0,621,2.9038461538461537,57789.61538461538,71,10,1,756,79,10,0,875,71,10,0,773
2018-03-31,Chutney,17,2,0,50,2.3529411764705883,58957.117647058825,18,2,0,44,28,2,0,70,25,2,0,60
2018-03-31,Coconut and Beef Vindaloo,11,4,0,42,1.9,80077,12,4,0,42,15,3,0,52,19,4,0,76
2018-03-31,Fountain Drink,52,2,0,102,3.1052631578947367,52747.84210526316,61,2,0,119,66,2,0,131,72,2,0,131
2018-03-31,Lamb and Veggie Kabob,18,8,0,168,3.611111111111111,44586.61111111111,25,8,0,237,12,8,0,113,9,8,0,88
2018-03-31,Lamb Chops,26,8,1,179,3.8076923076923075,42484.269230769234,24,9,0,212,28,8,0,226,28,10,0,278
2018-03-31,Naan,26,2,0,79,2.08,64118.72,22,2,0,61,24,2,0,50,27,2,0,84
2018-03-31,Rice,25,2,0,70,1.96,68074.6,18,2,0,52,26,2,0,54,21,2,0,44
2018-03-31,Salmon and Wheat Bran Salad,112,15,0,1596,2.6261682242990654,57135.52336448598,119,14,1,1519,146,12,0,1778,146,13,1,1803
2018-03-31,Yogurt,44,3,0,187,1.8048780487804879,63522.39024390244,42,3,0,179,58,3,0,204,61,3,0,276
2018-04-02,Aubergine and Chickpea Vindaloo,5,4,0,18,1,99999,17,4,0,60,8,4,0,27,3,4,1,9
2018-04-02,Beef and Apple Burgers,35,16,1,543,6.485714285714286,45780.8,25,13,1,296,24,11,0,260,26,11,2,243
2018-04-02,Beef and Broccoli,13,11,0,137,1.4615384615384615,61716.307692307695,13,14,0,177,10,8,0,73,11,11,0,116
2018-04-02,Beef and Broccoli Stir Fry,6,10,0,62,3.8333333333333335,33389.833333333336,10,10,0,98,17,10,1,157,13,10,1,124
2018-04-02,Beef and Squash Kabob,33,7,0,286,11,50089.15625,22,7,0,184,35,7,0,297,29,7,0,242
2018-04-02,Chicken and Onion Kabob,52,10,0,574,2.877551020408163,57247.91836734694,53,10,0,591,38,10,0,415,39,10,0,443
2018-04-02,Chutney,14,2,0,60,2.9166666666666665,33558.5,18,2,0,71,8,2,0,16,16,2,0,40
2018-04-02,Coconut and Beef Vindaloo,10,4,0,40,5.125,87501.375,17,4,0,58,15,4,1,52,6,4,1,20
2018-04-02,Fountain Drink,40,2,0,80,8.391304347826088,47955.30434782609,28,2,0,56,34,2,0,66,20,2,0,39
2018-04-02,Lamb and Veggie Kabob,8,8,0,74,18,25075.875,15,8,1,131,8,8,2,61,11,8,0,102
2018-04-02,Lamb Chops,17,9,0,142,13.647058823529411,23584.70588235294,18,8,0,143,11,7,1,67,11,11,2,109
2018-04-02,Naan,18,2,0,46,3.2941176470588234,29563,12,2,0,36,21,2,0,48,9,2,0,22
2018-04-02,Rice,11,2,0,22,2.6363636363636362,63693,8,2,0,34,16,2,0,33,13,2,0,36
2018-04-02,Salmon and Wheat Bran Salad,82,15,0,1214,6.451219512195122,50077.756097560974,72,15,1,1014,96,11,1,1013,53,13,1,658
2018-04-02,Yogurt,25,3,0,123,7.5,63673.13636363636,28,3,0,115,29,3,0,110,24,3,0,85
2018-04-03,Aubergine and Chickpea Vindaloo,7,4,0,21,2,71501.14285714286,11,4,1,28,8,4,0,28,7,4,0,24
2018-04-03,Beef and Apple Burgers,20,16,0,321,2.05,65161.25,29,12,1,314,24,16,1,359,43,10,2,345
2018-04-03,Beef and Broccoli,17,11,0,183,2.4705882352941178,76491.23529411765,9,14,1,119,18,10,1,174,21,19,0,409
2018-04-03,Beef and Broccoli Stir Fry,10,10,0,100,5.4,50088.6,11,10,0,112,12,10,0,122,11,10,0,113
2018-04-03,Beef and Squash Kabob,26,7,0,226,2.8260869565217392,56586.13043478261,25,7,0,214,22,7,0,188,33,7,0,297
2018-04-03,Chicken and Onion Kabob,39,10,0,436,4.27027027027027,56803.97297297297,40,10,1,417,47,10,1,495,60,10,0,654
2018-04-03,Chutney,14,2,0,40,2.923076923076923,53970.153846153844,16,2,0,44,7,2,0,29,21,2,0,73
2018-04-03,Coconut and Beef Vindaloo,12,4,0,48,1.5,70001.8,8,4,0,28,8,4,0,32,7,4,0,28
2018-04-03,Fountain Drink,48,2,0,96,2.5217391304347827,52289.260869565216,29,2,0,55,32,2,0,64,41,2,0,69
2018-04-03,Lamb and Veggie Kabob,11,8,2,84,3.3636363636363638,54593.36363636364,10,8,1,90,10,8,0,93,13,8,1,111
2018-04-03,Lamb Chops,14,9,0,126,1.1428571428571428,85785.42857142857,12,9,0,106,19,8,0,149,22,9,1,193
2018-04-03,Naan,17,2,0,48,2.2941176470588234,70704.82352941176,14,2,0,42,17,2,0,37,22,2,0,82
2018-04-03,Rice,12,2,0,24,3.0833333333333335,58402.25,6,2,0,28,19,2,0,38,26,2,0,105
2018-04-03,Salmon and Wheat Bran Salad,83,12,0,1005,3.8271604938271606,53162.01234567901,70,13,0,875,81,12,1,912,83,16,1,1272
2018-04-03,Yogurt,30,3,0,107,2.6,60045.666666666664,36,3,0,132,27,3,0,104,28,3,0,120
2018-04-04,Beef and Apple Burgers,33,10,1,284,2.696969696969697,57686.21212121212,32,11,0,364,33,11,1,326,42,8,1,296
2018-04-04,Beef and Broccoli,29,10,5,178,1.95,75033.05,16,8,0,127,11,9,0,97,9,7,0,60
2018-04-04,Beef and Broccoli Stir Fry,8,10,0,82,17.75,62511.75,18,10,0,175,15,10,0,152,10,10,0,99
2018-04-04,Beef and Squash Kabob,44,7,0,356,7.613636363636363,52427.931818181816,42,7,0,365,24,7,0,200,41,7,0,353
2018-04-04,Chicken and Onion Kabob,55,10,0,618,10.224489795918368,51112.142857142855,61,10,1,642,37,10,0,412,72,10,0,782
2018-04-04,Chutney,13,2,2,23,1.8181818181818181,81818.63636363637,17,2,0,41,15,2,1,30,13,2,0,30
2018-04-04,Fountain Drink,28,2,0,56,4.15,45131.75,42,2,0,83,49,2,0,98,39,2,0,77
2018-04-04,Lamb and Veggie Kabob,8,8,1,66,17.125,62611.125,16,8,1,145,11,8,0,99,15,8,0,142
2018-04-04,Lamb Chops,13,9,0,110,3.230769230769231,46306.769230769234,15,9,0,137,17,7,0,115,13,9,1,102
2018-04-04,Naan,22,2,0,51,2.4444444444444446,66700.72222222222,14,2,0,32,20,2,0,46,12,2,0,25
2018-04-04,Rice,15,2,0,36,2,73388.66666666667,17,2,0,39,12,2,0,34,14,2,0,29
2018-04-04,Salmon and Wheat Bran Salad,70,13,2,774,3.260869565217391,55152.31884057971,90,11,0,996,105,13,0,1278,69,13,0,885
2018-04-04,Yogurt,34,3,1,118,2.4482758620689653,51848.51724137931,30,3,0,108,42,3,0,187,32,3,0,129
2018-04-05,Aubergine and Chickpea Vindaloo,13,4,0,46,4.285714285714286,42910,9,4,0,32,1,4,0,4,8,4,0,28
2018-04-05,Beef and Apple Burgers,39,10,1,366,2.41025641025641,53916.64102564102,30,12,1,344,19,12,0,223,40,14,1,504
2018-04-05,Beef and Broccoli,24,9,0,208,2.5416666666666665,62628.666666666664,12,10,0,124,13,8,0,97,16,13,1,196
2018-04-05,Beef and Broccoli Stir Fry,13,10,0,132,4.25,66701.5,4,10,0,38,7,10,0,71,11,10,0,113
2018-04-05,Beef and Squash Kabob,46,7,0,390,2.097560975609756,78093.21951219512,34,7,1,282,36,7,0,310,27,7,1,214
2018-04-05,Chicken and Onion Kabob,59,10,0,651,5.365384615384615,40512.846153846156,79,10,0,876,56,10,0,614,59,10,0,646
2018-04-05,Chutney,16,2,0,42,3.5,56400.25,16,2,0,38,17,2,0,38,12,2,0,31
2018-04-05,Coconut and Beef Vindaloo,17,4,0,68,3.272727272727273,45546.72727272727,13,4,0,46,1,4,1,3,6,4,1,20
2018-04-05,Fountain Drink,35,2,0,68,4.48,44071.48,32,2,0,63,36,2,0,72,36,2,0,63
2018-04-05,Lamb and Veggie Kabob,11,8,0,100,3.8181818181818183,27315.636363636364,11,8,0,99,9,8,1,73,15,8,0,138
2018-04-05,Lamb Chops,15,10,1,124,7.666666666666667,26776.733333333334,14,8,0,108,14,11,0,149,18,8,1,125
2018-04-05,Naan,28,2,0,78,3.9642857142857144,50140.07142857143,19,2,0,47,17,2,0,46,23,2,0,54
2018-04-05,Rice,16,2,0,44,2.3125,62641.5625,12,2,0,38,13,2,0,32,22,2,0,52
2018-04-05,Salmon and Wheat Bran Salad,96,12,0,1171,4.118279569892473,46334.397849462366,71,12,1,799,87,15,0,1290,90,15,1,1299
2018-04-05,Yogurt,36,3,0,135,2.3142857142857145,51510.77142857143,30,3,0,131,16,3,0,84,39,3,0,158
2018-04-06,Aubergine and Chickpea Vindaloo,6,4,0,21,5.5,16699.833333333332,20,4,0,70,10,4,0,32,10,4,0,34
2018-04-06,Beef and Apple Burgers,50,9,1,405,2.06,62042.76,38,15,1,496,29,15,2,367,57,10,2,450
2018-04-06,Beef and Broccoli,27,8,0,229,2.740740740740741,55674.851851851854,23,14,0,318,24,8,1,160,36,9,0,300
2018-04-06,Beef and Broccoli Stir Fry,24,10,1,228,1.75,66706.54166666667,31,10,0,311,18,10,0,182,27,10,0,274
2018-04-06,Beef and Squash Kabob,43,7,0,362,1.8604651162790697,69839.09302325582,46,7,0,391,61,7,0,506,44,7,0,383
2018-04-06,Chicken and Onion Kabob,66,10,0,742,3.4833333333333334,56748.23333333333,70,10,0,763,65,10,1,675,69,10,0,761
2018-04-06,Chutney,20,2,0,51,3.25,55086.75,19,2,0,43,18,2,0,44,29,2,0,73
2018-04-06,Coconut and Beef Vindaloo,13,4,0,50,6,44555.555555555555,23,4,0,80,13,4,1,44,19,4,0,73
2018-04-06,Fountain Drink,42,2,0,80,5.696969696969697,48627.72727272727,57,2,0,110,41,2,0,80,89,2,0,171
2018-04-06,Lamb and Veggie Kabob,17,8,1,150,3,31530.25,21,8,1,168,25,8,1,203,14,8,2,103
2018-04-06,Lamb Chops,25,7,1,166,4.64,32216.92,15,12,0,180,19,7,1,119,35,9,1,277
2018-04-06,Naan,24,2,0,51,4.041666666666667,54275.041666666664,30,2,0,63,25,2,0,72,36,2,0,100
2018-04-06,Rice,27,2,0,62,2.5185185185185186,55650.07407407407,26,2,0,86,10,2,0,22,31,2,0,89
2018-04-06,Salmon and Wheat Bran Salad,119,12,1,1424,3.823529411764706,50518.65546218488,110,15,1,1631,100,13,1,1239,183,14,0,2458
2018-04-06,Yogurt,35,3,0,150,4.352941176470588,44258.76470588235,46,3,0,191,39,3,1,163,59,3,0,234
2018-04-07,Aubergine and Chickpea Vindaloo,9,4,0,32,2.6666666666666665,50235,15,4,0,52,19,4,0,60,13,4,0,43
2018-04-07,Beef and Apple Burgers,40,11,2,368,2.375,55265.825,39,16,1,585,58,10,1,510,38,20,1,692
2018-04-07,Beef and Broccoli,28,8,0,229,2.2142857142857144,57204.78571428572,41,9,0,376,37,10,0,453,19,12,0,221
2018-04-07,Beef and Broccoli Stir Fry,19,10,0,193,10.352941176470589,23701.764705882353,31,9,0,293,24,10,1,233,16,10,0,162
2018-04-07,Beef and Squash Kabob,51,7,0,428,1.6888888888888889,69009.57777777778,54,7,1,434,43,7,0,367,27,7,0,231
2018-04-07,Chicken and Onion Kabob,81,10,0,874,2.975,71306.7125,73,10,1,776,89,10,0,988,57,10,0,621
2018-04-07,Chutney,28,2,0,72,3.3461538461538463,42560.88461538462,50,2,0,129,24,2,0,78,17,2,0,50
2018-04-07,Coconut and Beef Vindaloo,19,4,0,68,2.6875,44059.75,17,4,0,58,13,4,0,51,11,4,0,42
2018-04-07,Fountain Drink,61,2,0,121,4.235294117647059,47223.05882352941,73,2,0,142,69,2,0,134,52,2,0,102
2018-04-07,Lamb and Veggie Kabob,13,8,1,109,1.8461538461538463,53971.846153846156,19,8,1,154,9,8,1,78,18,8,0,168
2018-04-07,Lamb Chops,29,8,0,230,3.1724137931034484,51980.34482758621,27,9,1,223,20,23,0,459,26,8,1,179
2018-04-07,Naan,25,2,0,56,2.08,68040.12,34,2,0,79,43,2,0,115,26,2,0,79
2018-04-07,Rice,16,2,0,38,2.375,75012.125,43,2,0,112,25,2,0,51,25,2,0,70
2018-04-07,Salmon and Wheat Bran Salad,125,12,0,1517,4.032786885245901,47726.024590163935,135,14,0,1804,159,13,0,2086,112,15,0,1596
2018-04-07,Yogurt,58,3,0,236,2.672727272727273,56507.56363636364,65,3,0,253,81,3,0,328,44,3,0,187
2018-04-09,Aubergine and Chickpea Vindaloo,5,4,0,18,2.6666666666666665,66717.33333333333,22,4,0,77,8,4,0,28,5,4,0,18
2018-04-09,Beef and Apple Burgers,34,10,1,307,3.9705882352941178,58894.117647058825,20,15,0,296,30,13,0,368,35,16,1,543
2018-04-09,Beef and Broccoli,11,12,0,136,5.363636363636363,45512.90909090909,7,5,0,37,26,8,0,213,13,11,0,137
2018-04-09,Beef and Broccoli Stir Fry,10,10,0,102,7.166666666666667,33374.166666666664,6,10,0,60,7,10,1,61,6,10,0,62
2018-04-09,Beef and Squash Kabob,14,7,0,118,1.8571428571428572,71458.35714285714,36,7,0,310,27,7,0,222,33,7,0,286
2018-04-09,Chicken and Onion Kabob,35,10,0,380,3.15625,56328.71875,40,10,1,422,33,10,0,369,52,10,0,574
2018-04-09,Chutney,15,2,0,46,1.3571428571428572,85749.85714285714,12,2,0,26,15,2,0,44,14,2,0,60
2018-04-09,Coconut and Beef Vindaloo,11,4,1,40,1.5,50010.833333333336,17,4,0,58,6,4,0,24,10,4,0,40
2018-04-09,Fountain Drink,36,2,0,71,2.142857142857143,66727.66666666667,36,2,0,71,41,2,0,82,40,2,0,80
2018-04-09,Lamb and Veggie Kabob,4,8,0,36,5.25,75007.5,8,8,2,60,5,8,2,38,8,8,0,74
2018-04-09,Lamb Chops,13,8,0,98,2.076923076923077,69279.23076923077,17,7,1,116,4,19,1,74,17,9,0,142
2018-04-09,Naan,19,2,0,42,2.4444444444444446,61154.555555555555,18,2,0,40,14,2,0,30,18,2,0,46
2018-04-09,Rice,14,2,0,44,2.3846153846153846,61648.307692307695,16,2,0,35,10,2,0,26,11,2,0,22
2018-04-09,Salmon and Wheat Bran Salad,74,13,1,928,3.0273972602739727,64419.150684931505,80,13,0,971,77,12,1,910,82,15,0,1214
2018-04-09,Yogurt,30,3,0,122,2.037037037037037,62983.92592592593,26,3,0,92,32,3,0,121,25,3,0,123
2018-04-10,Aubergine and Chickpea Vindaloo,12,4,0,41,6.2,40099.4,6,4,0,20,10,4,1,30,7,4,0,21
2018-04-10,Beef and Apple Burgers,27,16,1,409,6.555555555555555,66742.74074074074,26,13,1,314,29,8,1,215,20,16,0,321
2018-04-10,Beef and Broccoli,15,7,0,112,3.2,53405.8,15,8,0,118,14,8,1,108,17,11,0,183
2018-04-10,Beef and Broccoli Stir Fry,10,10,0,102,3.3,40109.6,8,10,0,80,3,10,0,31,10,10,0,100
2018-04-10,Beef and Squash Kabob,21,7,0,174,2.25,90018.35,36,7,0,311,19,7,0,152,26,7,0,226
2018-04-10,Chicken and Onion Kabob,49,10,0,526,11.304347826086957,39201.739130434784,49,10,1,523,46,10,0,504,39,10,0,436
2018-04-10,Chutney,13,2,0,52,1.3636363636363635,72755.63636363637,14,2,0,60,13,2,0,31,14,2,0,40
2018-04-10,Coconut and Beef Vindaloo,11,4,0,43,4.571428571428571,57147.71428571428,12,4,0,42,12,4,0,44,12,4,0,48
2018-04-10,Fountain Drink,41,2,0,82,4.466666666666667,50065.7,34,2,0,68,31,2,0,61,48,2,0,96
2018-04-10,Lamb and Veggie Kabob,12,8,0,112,13.166666666666666,66678.41666666667,9,8,0,85,9,8,3,52,11,8,2,84
2018-04-10,Lamb Chops,15,8,0,108,4.533333333333333,46808.333333333336,12,10,0,125,13,9,0,108,14,9,0,126
2018-04-10,Naan,22,2,0,52,2.1904761904761907,62032.57142857143,24,2,0,72,20,2,0,51,17,2,0,48
2018-04-10,Rice,14,2,0,34,1.9230769230769231,53914.92307692308,13,2,0,42,8,2,0,18,12,2,0,24
2018-04-10,Salmon and Wheat Bran Salad,93,12,0,1143,8.204301075268818,57093.94623655914,73,13,1,924,62,13,0,774,83,12,0,1005
2018-04-10,Yogurt,28,3,0,112,2.0384615384615383,61653.807692307695,30,3,1,91,16,3,1,56,30,3,0,107
2018-04-11,Aubergine and Chickpea Vindaloo,10,4,1,28,1.5,66873.33333333333,9,4,0,32,13,4,0,42,0,0,0,0
2018-04-11,Beef and Apple Burgers,36,11,2,313,2.4166666666666665,63972.97222222222,27,13,0,358,39,8,1,303,33,10,1,284
2018-04-11,Beef and Broccoli,19,9,0,160,2.263157894736842,42280.26315789474,10,7,0,67,8,6,0,47,29,10,5,178
2018-04-11,Beef and Broccoli Stir Fry,11,10,0,113,1.8,50121.4,11,10,0,110,10,10,1,94,8,10,0,82
2018-04-11,Beef and Squash Kabob,23,7,0,193,2.238095238095238,57259.28571428572,32,7,1,258,44,7,0,380,44,7,0,356
2018-04-11,Chicken and Onion Kabob,45,10,0,497,4.642857142857143,47733.380952380954,29,10,0,322,51,10,1,538,55,10,0,618
2018-04-11,Chutney,14,2,0,40,2.076923076923077,61615.692307692305,9,2,0,21,12,2,0,28,13,2,2,23
2018-04-11,Coconut and Beef Vindaloo,11,4,0,40,3.5,40153.9,9,4,0,32,7,4,0,28,0,0,0,0
2018-04-11,Fountain Drink,44,2,0,80,9.793103448275861,44963.8275862069,33,2,0,66,33,2,0,65,28,2,0,56
2018-04-11,Lamb and Veggie Kabob,10,8,1,85,6.3,30134.8,15,8,1,119,14,8,2,112,8,8,1,66
2018-04-11,Lamb Chops,19,7,1,116,20.736842105263158,42217.10526315789,18,7,1,95,11,7,0,79,13,9,0,110
2018-04-11,Naan,23,2,0,53,2.8181818181818183,54645.63636363636,14,2,0,32,19,2,0,40,22,2,0,51
2018-04-11,Rice,16,2,0,38,2.4375,62578.0625,13,2,0,30,13,2,0,32,15,2,0,36
2018-04-11,Salmon and Wheat Bran Salad,96,13,1,1166,4.568421052631579,49573.663157894734,59,14,0,771,101,11,0,1109,70,13,2,774
2018-04-11,Yogurt,42,3,0,142,2.2857142857142856,51472.94285714286,27,3,0,94,30,3,0,97,34,3,1,118
2018-04-12,Aubergine and Chickpea Vindaloo,3,4,0,10,1.6666666666666667,66896.66666666667,13,4,0,43,7,4,0,24,13,4,0,46
2018-04-12,Beef and Apple Burgers,31,11,2,279,3.3870967741935485,51698.903225806454,32,14,0,427,35,9,1,275,39,10,1,366
2018-04-12,Beef and Broccoli,17,10,0,177,2.8823529411764706,41394.23529411765,15,11,0,159,7,7,0,46,24,9,0,208
2018-04-12,Beef and Broccoli Stir Fry,14,10,0,141,3.857142857142857,64325.92857142857,15,10,0,150,18,10,0,180,13,10,0,132
2018-04-12,Beef and Squash Kabob,21,8,0,182,3.65,60052.9,49,7,0,423,32,7,0,280,46,7,0,390
2018-04-12,Chicken and Onion Kabob,32,10,0,362,3.4642857142857144,46532.71428571428,55,10,0,622,34,10,0,371,59,10,0,651
2018-04-12,Chutney,15,2,0,40,3.933333333333333,33475.26666666667,21,2,0,47,19,2,0,46,16,2,0,42
2018-04-12,Coconut and Beef Vindaloo,5,4,1,17,2,66715.66666666667,15,4,0,50,8,4,0,32,17,4,0,68
2018-04-12,Fountain Drink,36,2,0,72,4.125,45956.833333333336,39,2,0,78,43,2,0,82,35,2,0,68
2018-04-12,Lamb and Veggie Kabob,10,8,2,75,4.5,60015,7,8,1,56,7,8,0,65,11,8,0,100
2018-04-12,Lamb Chops,19,7,2,103,6.421052631578948,57937.10526315789,14,11,0,147,24,8,1,163,15,10,1,124
2018-04-12,Naan,13,2,0,28,2.8333333333333335,41882.5,11,2,0,26,20,2,0,44,28,2,0,78
2018-04-12,Rice,9,2,0,16,3.888888888888889,55624.88888888889,17,2,0,53,16,2,0,34,16,2,0,44
2018-04-12,Salmon and Wheat Bran Salad,92,13,1,1108,4.395604395604396,50676.604395604394,93,15,2,1220,80,13,0,989,96,12,0,1171
2018-04-12,Yogurt,27,3,0,115,3.4074074074074074,51906.11111111111,23,3,0,81,40,3,0,151,36,3,0,135
2018-04-13,Aubergine and Chickpea Vindaloo,15,4,0,52,5.538461538461538,46246.153846153844,22,4,0,77,13,4,0,42,6,4,0,21
2018-04-13,Beef and Apple Burgers,47,11,1,448,2.5106382978723403,74526.9574468085,42,13,1,525,53,13,1,615,50,9,1,405
2018-04-13,Beef and Broccoli,34,10,0,341,1.7941176470588236,88266.17647058824,32,9,0,319,27,9,1,204,27,8,0,229
2018-04-13,Beef and Broccoli Stir Fry,17,10,0,173,1.8823529411764706,58891.58823529412,25,10,0,252,12,10,0,122,24,10,1,228
2018-04-13,Beef and Squash Kabob,45,8,0,415,3.292682926829268,61034.41463414634,62,7,0,544,58,7,0,500,43,7,0,362
2018-04-13,Chicken and Onion Kabob,71,10,0,780,2.9193548387096775,66197.6129032258,74,10,0,795,54,10,0,606,66,10,0,742
2018-04-13,Chutney,22,2,0,64,1.5238095238095237,85752.14285714286,30,2,0,71,16,2,0,43,20,2,0,51
2018-04-13,Coconut and Beef Vindaloo,14,4,1,47,2.1818181818181817,63796.90909090909,18,4,0,63,18,4,1,60,13,4,0,50
2018-04-13,Fountain Drink,59,2,0,114,3.325,62572.95,59,2,0,115,66,2,0,123,42,2,0,80
2018-04-13,Lamb and Veggie Kabob,14,8,2,106,2.75,66742.75,11,8,2,84,12,8,1,104,17,8,1,150
2018-04-13,Lamb Chops,14,9,0,117,4.142857142857143,57211.78571428572,19,9,0,160,22,8,1,146,25,7,1,166
2018-04-13,Naan,27,2,0,75,2.64,68017.52,33,2,0,86,29,2,0,59,24,2,0,51
2018-04-13,Rice,29,2,0,83,1.92,76094.32,20,2,0,52,28,2,0,71,27,2,0,62
2018-04-13,Salmon and Wheat Bran Salad,118,13,0,1525,2.6153846153846154,65902.57264957266,126,13,0,1648,125,15,1,1833,119,12,1,1424
2018-04-13,Yogurt,42,3,0,181,2.2564102564102564,71873.7435897436,57,3,0,214,41,3,1,137,35,3,0,150
2018-04-14,Aubergine and Chickpea Vindaloo,11,4,0,38,5.444444444444445,44513.555555555555,25,4,0,88,7,4,0,24,9,4,0,32
2018-04-14,Beef and Apple Burgers,52,11,1,526,2.5384615384615383,73124.82692307692,45,13,1,549,29,14,1,375,40,11,2,368
2018-04-14,Beef and Broccoli,20,9,0,174,1.7647058823529411,70603,27,8,0,210,23,10,0,223,28,8,0,229
2018-04-14,Beef and Broccoli Stir Fry,23,10,0,233,1.2727272727272727,86383.18181818182,31,10,0,309,23,10,0,232,19,10,0,193
2018-04-14,Beef and Squash Kabob,48,8,1,418,2.6744186046511627,60528.48837209302,64,7,1,504,55,7,0,460,51,7,0,428
2018-04-14,Chicken and Onion Kabob,80,10,0,885,3.4266666666666667,58730.68,88,10,0,957,66,10,0,732,81,10,0,874
2018-04-14,Chutney,31,2,0,94,2.4516129032258065,64583.45161290323,17,2,0,36,17,2,0,36,28,2,0,72
2018-04-14,Coconut and Beef Vindaloo,14,4,0,56,2.6666666666666665,50084.416666666664,25,4,0,87,22,4,0,88,19,4,0,68
2018-04-14,Fountain Drink,70,2,0,138,1.9777777777777779,71162.35555555555,74,2,0,147,55,2,0,101,61,2,0,121
2018-04-14,Lamb and Veggie Kabob,14,8,1,120,5.357142857142857,64331.21428571428,10,8,1,82,16,8,0,153,13,8,1,109
2018-04-14,Lamb Chops,11,11,3,86,2,63701.181818181816,21,8,1,164,23,9,1,181,29,8,0,230
2018-04-14,Naan,20,2,0,44,3.5,75013.35,24,2,0,60,22,2,0,54,25,2,0,56
2018-04-14,Rice,17,2,0,50,1.588235294117647,76474.88235294117,19,2,0,54,15,2,0,42,16,2,0,38
